fips,state,cty,crop,arc_pay,new_arc_pay,adj_arc_pay
1001,Alabama,Autauga,Corn,0.0,0.0,0.0
1001,Alabama,Autauga,Grain Sorghum,0.0,2.2940600000000018,18.43934
1001,Alabama,Autauga,Oats,0.0,0.0,13.46709
1001,Alabama,Autauga,Peanuts,86.95809000000001,130.437135,86.95809000000001
1001,Alabama,Autauga,Soybeans,39.598560000000006,59.39784,39.598560000000006
1001,Alabama,Autauga,Sunflower Seed,0.6229999999999905,10.744999999999976,25.305
1001,Alabama,Autauga,Wheat,13.93307200000001,25.18968000000004,28.141520000000003
1003,Alabama,Baldwin,Corn,27.784539999999936,51.93369999999999,60.3729
1003,Alabama,Baldwin,Soybeans,41.49567000000001,62.243505000000006,41.49567000000001
1003,Alabama,Baldwin,Wheat,22.84537199999997,33.366179999999986,26.30202
1005,Alabama,Barbour,Corn,0.0,0.0,0.0
1005,Alabama,Barbour,Grain Sorghum,17.24534,24.28005999999999,17.24534
1005,Alabama,Barbour,Oats,0.0,0.0,13.923
1005,Alabama,Barbour,Soybeans,37.99998000000001,56.999970000000005,37.99998000000001
1005,Alabama,Barbour,Wheat,25.94260799999998,38.865519999999975,32.30728
1009,Alabama,Blount,Corn,0.0,0.0,0.0
1009,Alabama,Blount,Grain Sorghum,8.484800000000007,15.80800000000002,18.308000000000003
1009,Alabama,Blount,Peanuts,0.0,0.0,0.0
1009,Alabama,Blount,Seed Cotton,0.0,0.0,0.0
1009,Alabama,Blount,Soybeans,11.783130000000028,29.251950000000026,43.67205000000001
1009,Alabama,Blount,Wheat,1.896323999999936,16.04406,35.36934
1013,Alabama,Butler,Corn,38.52440000000001,57.7866,38.52440000000001
1013,Alabama,Butler,Grain Sorghum,7.775924000000003,15.47005999999999,19.23534
1013,Alabama,Butler,Peanuts,0.0,0.0,0.0
1013,Alabama,Butler,Seed Cotton,0.0,17.65770000000009,37.74986000000001
1013,Alabama,Butler,Soybeans,1.174441999999999,14.151830000000018,32.443470000000005
1013,Alabama,Butler,Wheat,32.44878,48.67317,32.44878
1015,Alabama,Calhoun,Soybeans,36.931050000000006,55.396575000000006,36.931050000000006
1017,Alabama,Chambers,Corn,0.0,0.0,25.46798000000001
1017,Alabama,Chambers,Oats,0.0,0.0,15.015
1017,Alabama,Chambers,Soybeans,37.55700000000001,56.3355,37.55700000000001
1017,Alabama,Chambers,Wheat,33.77322,50.65983000000001,33.77322
1019,Alabama,Cherokee,Soybeans,37.277730000000005,55.916595,37.277730000000005
1019,Alabama,Cherokee,Wheat,10.078416000000004,23.925040000000024,34.61656
1021,Alabama,Chilton,Corn,0.0,0.0,0.0
1021,Alabama,Chilton,Soybeans,33.18498,49.77747,33.18498
1021,Alabama,Chilton,Wheat,0.0,0.0,25.47
1027,Alabama,Clay,Soybeans,37.55700000000001,56.3355,37.55700000000001
1029,Alabama,Cleburne,Soybeans,23.66939400000001,37.27851000000004,34.02279000000001
1031,Alabama,Coffee,Corn,36.5634,54.8451,36.5634
1031,Alabama,Coffee,Grain Sorghum,16.44934,24.67401,16.44934
1031,Alabama,Coffee,Oats,0.0,0.0,13.923
1031,Alabama,Coffee,Soybeans,37.8459,54.11800000000005,37.8459
1031,Alabama,Coffee,Wheat,19.703779999999995,28.54470000000001,22.1023
1033,Alabama,Colbert,Soybeans,22.296613999999977,40.48961000000003,45.482490000000006
1035,Alabama,Conecuh,Corn,41.7286,62.5929,41.7286
1035,Alabama,Conecuh,Grain Sorghum,6.184876000000031,13.77394000000004,18.97266
1035,Alabama,Conecuh,Oats,2.256174000000001,8.079810000000009,14.55909
1035,Alabama,Conecuh,Seed Cotton,36.89743599999997,69.16113999999993,80.65926
1035,Alabama,Conecuh,Soybeans,0.0,9.03830000000005,31.875300000000006
1035,Alabama,Conecuh,Wheat,5.719923999999992,17.830060000000003,30.27534
1039,Alabama,Covington,Corn,38.727900000000005,58.09185000000001,38.727900000000005
1039,Alabama,Covington,Grain Sorghum,15.791924000000025,23.48606000000001,19.23534
1039,Alabama,Covington,Oats,0.0,0.0,13.923
1039,Alabama,Covington,Soybeans,32.501250000000006,48.751875000000005,32.501250000000006
1039,Alabama,Covington,Wheat,0.0,0.0,24.417240000000003
1041,Alabama,Crenshaw,Corn,42.70910000000001,64.06365000000001,42.70910000000001
1041,Alabama,Crenshaw,Grain Sorghum,14.37312399999999,21.90806000000001,18.83734
1041,Alabama,Crenshaw,Oats,0.0,0.0,14.55909
1041,Alabama,Crenshaw,Soybeans,0.0,0.0,15.943569999999966
1041,Alabama,Crenshaw,Wheat,22.357,33.5355,22.357
1043,Alabama,Cullman,Barley,13.612187999999977,25.043219999999963,28.57758
1043,Alabama,Cullman,Corn,0.0,0.0,0.0
1043,Alabama,Cullman,Grain Sorghum,9.820799999999991,17.144000000000005,18.308000000000003
1043,Alabama,Cullman,Oats,0.0,0.0,3.7249999999999934
1043,Alabama,Cullman,Seed Cotton,102.49296,153.73943999999997,102.49296
1043,Alabama,Cullman,Soybeans,20.86517799999996,40.39866999999998,48.83373
1043,Alabama,Cullman,Wheat,12.237644000000046,27.675860000000057,38.59554
1045,Alabama,Dale,Corn,39.39760000000001,59.0964,39.39760000000001
1045,Alabama,Dale,Grain Sorghum,12.699275999999998,19.96994000000001,18.17666
1045,Alabama,Dale,Oats,0.0,1.7909999999999968,13.923
1045,Alabama,Dale,Seed Cotton,3.532854000000043,28.736810000000105,53.53285400000004
1045,Alabama,Dale,Soybeans,0.0,0.0,0.0
1045,Alabama,Dale,Wheat,0.0,0.0,24.875700000000005
1047,Alabama,Dallas,Corn,0.0,0.0,0.0
1047,Alabama,Dallas,Oats,0.0,0.0,13.832910000000002
1047,Alabama,Dallas,Soybeans,28.078636000000078,40.60534000000007,31.31676000000001
1047,Alabama,Dallas,Wheat,0.0,0.0,22.3004
1049,Alabama,Dekalb,Barley,30.33442,45.50163,30.33442
1049,Alabama,Dekalb,Corn,0.0,0.0,25.402500000000032
1049,Alabama,Dekalb,Grain Sorghum,7.816800000000029,15.140000000000043,18.308000000000003
1049,Alabama,Dekalb,Oats,0.0,0.0,8.236999999999995
1049,Alabama,Dekalb,Seed Cotton,0.0,0.0,0.0
1049,Alabama,Dekalb,Soybeans,44.69283,67.039245,44.69283
1049,Alabama,Dekalb,Wheat,0.0,6.928619999999967,37.48618
1051,Alabama,Elmore,Corn,5.70762000000002,31.949500000000057,55.70762000000002
1051,Alabama,Elmore,Soybeans,23.633004,36.25986000000003,31.56714000000001
1053,Alabama,Escambia,Corn,34.69556,61.184600000000046,66.2226
1053,Alabama,Escambia,Oats,0.0,0.0,14.55909
1053,Alabama,Escambia,Soybeans,42.73794000000001,64.10691,42.73794000000001
1053,Alabama,Escambia,Wheat,30.53570000000001,45.80355,30.53570000000001
1055,Alabama,Etowah,Corn,32.12465999999995,54.71389999999997,56.4731
1055,Alabama,Etowah,Soybeans,40.62897000000001,60.943455,40.62897000000001
1057,Alabama,Fayette,Corn,48.62910000000001,72.94365,48.62910000000001
1057,Alabama,Fayette,Grain Sorghum,7.982400000000013,15.624000000000024,19.104
1057,Alabama,Fayette,Oats,0.0,0.0,13.46709
1057,Alabama,Fayette,Soybeans,18.361216000000013,27.26704000000004,22.264560000000003
1057,Alabama,Fayette,Wheat,34.09350800000004,48.20502000000005,35.278780000000005
1059,Alabama,Franklin,Soybeans,35.841804000000025,51.16506000000004,38.30814
1061,Alabama,Geneva,Corn,39.32730000000001,58.99095,39.32730000000001
1061,Alabama,Geneva,Grain Sorghum,0.0,0.0,13.46832
1061,Alabama,Geneva,Oats,0.0,0.6629999999999825,13.923
1061,Alabama,Geneva,Seed Cotton,0.0,0.0,15.470668000000046
1061,Alabama,Geneva,Soybeans,29.535210000000006,44.30281500000001,29.535210000000006
1061,Alabama,Geneva,Sunflower Seed,0.6229999999999905,10.744999999999976,25.305
1061,Alabama,Geneva,Wheat,20.07602,30.11403,20.07602
1063,Alabama,Greene,Corn,0.0,0.0,0.0
1063,Alabama,Greene,Grain Sorghum,13.74599999999998,20.91,17.91
1063,Alabama,Greene,Wheat,0.0,7.970580000000041,26.075620000000004
1065,Alabama,Hale,Corn,0.0,0.0,0.0
1065,Alabama,Hale,Soybeans,14.25544199999996,27.618029999999976,33.406470000000006
1065,Alabama,Hale,Wheat,31.696000000000005,47.544,31.696000000000005
1067,Alabama,Henry,Corn,34.9317,52.39755,34.9317
1067,Alabama,Henry,Grain Sorghum,11.67334,17.510009999999998,11.67334
1067,Alabama,Henry,Oats,0.0,2.3549999999999898,13.923
1067,Alabama,Henry,Seed Cotton,28.32241999999991,52.18149999999997,59.6477
1067,Alabama,Henry,Soybeans,0.0,0.0,0.0
1067,Alabama,Henry,Wheat,20.98728,31.48092,20.98728
1069,Alabama,Houston,Corn,39.7824,59.6736,39.7824
1069,Alabama,Houston,Grain Sorghum,0.0,0.2979400000000112,16.58466
1069,Alabama,Houston,Oats,0.0,3.086550000000017,13.69095
1069,Alabama,Houston,Soybeans,26.703990000000005,40.05598500000001,26.703990000000005
1069,Alabama,Houston,Wheat,13.353620000000006,22.96430000000001,24.026700000000005
1071,Alabama,Jackson,Corn,21.671460000000025,44.17190000000005,56.25110000000001
1071,Alabama,Jackson,Grain Sorghum,11.198724,19.052059999999983,19.63334
1071,Alabama,Jackson,Soybeans,38.8089,58.21335,38.8089
1071,Alabama,Jackson,Wheat,12.042940000000044,27.47210000000007,38.5729
1075,Alabama,Lamar,Corn,0.0,0.0,0.0
1075,Alabama,Lamar,Soybeans,32.60718,48.91077,32.60718
1075,Alabama,Lamar,Wheat,0.0,5.347980000000007,31.50922
1077,Alabama,Lauderdale,Corn,0.0,0.0,0.0
1077,Alabama,Lauderdale,Grain Sorghum,0.0,0.0,22.41934
1077,Alabama,Lauderdale,Oats,0.0,0.0,13.55991
1077,Alabama,Lauderdale,Seed Cotton,0.0,18.315760000000186,26.22722400000009
1077,Alabama,Lauderdale,Soybeans,17.048137999999994,34.925269999999955,44.69283
1077,Alabama,Lauderdale,Wheat,45.149820000000005,67.72473,45.149820000000005
1079,Alabama,Lawrence,Canola,33.546600000000005,50.3199,33.546600000000005
1079,Alabama,Lawrence,Corn,0.0,21.217300000000023,44.73566000000005
1079,Alabama,Lawrence,Grain Sorghum,2.2187999999999874,10.337999999999994,20.298
1079,Alabama,Lawrence,Oats,0.0,0.0,13.19409
1079,Alabama,Lawrence,Seed Cotton,23.948155999999926,61.34154000000001,73.94815599999993
1079,Alabama,Lawrence,Soybeans,43.517970000000005,65.276955,43.517970000000005
1079,Alabama,Lawrence,Sunflower Seed,0.6229999999999905,10.744999999999976,25.305
1079,Alabama,Lawrence,Wheat,45.1385,67.70774999999999,45.1385
1081,Alabama,Lee,Corn,0.0,0.0,0.0
1081,Alabama,Lee,Grain Sorghum,10.94367600000001,18.691940000000017,19.37066
1081,Alabama,Lee,Oats,0.0,0.0,14.92491
1081,Alabama,Lee,Soybeans,37.55700000000001,56.3355,37.55700000000001
1081,Alabama,Lee,Wheat,31.31678,46.97517,31.31678
1083,Alabama,Limestone,Barley,29.28242,43.92363,29.28242
1083,Alabama,Limestone,Canola,46.33420000000001,69.5013,46.33420000000001
1083,Alabama,Limestone,Corn,10.618579999999952,37.87869999999998,60.61857999999995
1083,Alabama,Limestone,Grain Sorghum,0.0,0.0,20.166660000000004
1083,Alabama,Limestone,Seed Cotton,24.91700000000003,63.863200000000006,74.91700000000003
1083,Alabama,Limestone,Soybeans,44.50986,66.76479,44.50986
1083,Alabama,Limestone,Sunflower Seed,0.6229999999999905,10.744999999999976,25.305
1083,Alabama,Limestone,Wheat,44.50458,66.75686999999999,44.50458
1085,Alabama,Lowndes,Soybeans,0.0,6.532049999999998,28.264050000000005
1085,Alabama,Lowndes,Wheat,31.31678,46.97517,31.31678
1087,Alabama,Macon,Corn,0.0,0.0,0.0
1087,Alabama,Macon,Grain Sorghum,12.871523999999994,20.088060000000013,18.04134
1087,Alabama,Macon,Oats,0.0,0.0,15.197910000000002
1087,Alabama,Macon,Soybeans,21.14846399999996,33.65975999999998,31.27824
1087,Alabama,Macon,Wheat,30.564,45.846,30.564
1089,Alabama,Madison,Corn,0.0,0.0,18.591820000000094
1089,Alabama,Madison,Grain Sorghum,4.429276000000016,12.49594000000002,20.166660000000004
1089,Alabama,Madison,Seed Cotton,9.83539200000007,48.227480000000014,59.83539200000007
1089,Alabama,Madison,Soybeans,44.24022,66.36032999999999,44.24022
1089,Alabama,Madison,Wheat,43.92726,65.89089,43.92726
